0 28.404 28.404 2 1 0
4.12251e-05 28.394 28.394 1 1 0
8.24793e-05 28.384 28.384 1 1 0
0.000123763 28.374 28.374 1 1 0
0.000165075 28.364 28.364 1 1 0
0.000206416 28.354 28.354 1 1 0
0.000247787 28.344 28.344 1 1 0
0.000289187 28.334 28.334 1 1 0
0.000330616 28.324 28.324 1 1 0
0.000372075 28.314 28.314 1 1 0
0.000413562 28.304 28.304 1 1 0
0.000455079 28.294 28.294 1 1 0
0.000496626 28.284 28.284 1 1 0
0.000538201 28.274 28.274 1 1 0
0.000579806 28.264 28.264 1 1 0
0.000621441 28.254 28.254 1 1 0
0.000663105 28.244 28.244 1 1 0
0.000704799 28.234 28.234 1 1 0
0.000746522 28.224 28.224 1 1 0
0.000788275 28.214 28.214 1 1 0
0.000830057 28.204 28.204 1 1 0
0.000871869 28.194 28.194 1 1 0
0.000913711 28.184 28.184 1 1 0
0.000955582 28.174 28.174 1 1 0
0.000997483 28.164 28.164 1 1 0
0.00103941 28.154 28.154 1 1 0
0.00108137 28.144 28.144 1 1 0
0.00112336 28.134 28.134 1 1 0
0.00116539 28.124 28.124 1 1 0
0.00120744 28.114 28.114 1 1 0
0.00124952 28.104 28.104 1 1 0
0.00129163 28.094 28.094 1 1 0
0.00133377 28.084 28.084 1 1 0
0.00137594 28.074 28.074 1 1 0
0.00141814 28.064 28.064 1 1 0
0.00146037 28.054 28.054 1 1 0
0.00150263 28.044 28.044 1 1 0
0.00154492 28.034 28.034 1 1 0
0.00158724 28.024 28.024 1 1 0
0.00162959 28.014 28.014 1 1 0
0.00167197 28.004 28.004 1 1 0
0.00171438 27.994 27.994 1 1 0
0.00175682 27.984 27.984 1 1 0
0.0017993 27.974 27.974 1 1 0
0.0018418 27.964 27.964 1 1 0
0.00188433 27.954 27.954 1 1 0
0.00192689 27.944 27.944 1 1 0
0.00196949 27.934 27.934 1 1 0
0.00201211 27.924 27.924 1 1 0
0.00205477 27.914 27.914 1 1 0
0.00209745 27.904 27.904 1 1 0
0.00214017 27.894 27.894 1 1 0
0.00218291 27.8841 27.8841 1 1 0
0.00222569 27.8741 27.8741 1 1 0
0.0022685 27.8641 27.8641 1 1 0
0.00231134 27.8541 27.8541 1 1 0
0.00235421 27.8441 27.8441 1 1 0
0.00239711 27.8341 27.8341 1 1 0
0.00244004 27.8241 27.8241 1 1 0
0.002483 27.8141 27.8141 1 1 0
0.00252599 27.8041 27.8041 1 1 0
0.00256902 27.7941 27.7941 1 1 0
0.00261207 27.7841 27.7841 1 1 0
0.00265516 27.7741 27.7741 1 1 0
0.00269828 27.7641 27.7641 1 1 0
0.00274142 27.7541 27.7541 1 1 0
0.0027846 27.7441 27.7441 1 1 0
0.00282781 27.7341 27.7341 1 1 0
0.00287105 27.7241 27.7241 1 1 0
0.00291433 27.7141 27.7141 1 1 0
0.00295763 27.7041 27.7041 1 1 0
0.00300097 27.6941 27.6941 1 1 0
0.00304433 27.6841 27.6841 1 1 0
0.00308773 27.6741 27.6741 1 1 0
0.00313116 27.6641 27.6641 1 1 0
0.00317462 27.6541 27.6541 1 1 0
0.00321811 27.6441 27.6441 1 1 0
0.00326163 27.6341 27.6341 1 1 0
0.00330519 27.6241 27.6241 1 1 0
0.00334878 27.6141 27.6141 1 1 0
0.00339239 27.6041 27.6041 1 1 0
0.00343604 27.5941 27.5941 1 1 0
0.00347973 27.5841 27.5841 1 1 0
0.00352344 27.5741 27.5741 1 1 0
0.00356718 27.5641 27.5641 1 1 0
0.00361096 27.5541 27.5541 1 1 0
0.00365477 27.5441 27.5441 1 1 0
0.00369861 27.5341 27.5341 1 1 0
0.00374248 27.5241 27.5241 1 1 0
0.00378638 27.5141 27.5141 1 1 0
0.00383032 27.5041 27.5041 1 1 0
0.00387429 27.4941 27.4941 1 1 0
0.00391829 27.4841 27.4841 1 1 0
0.00396232 27.4741 27.4741 1 1 0
0.00400638 27.4641 27.4641 1 1 0
0.00405048 27.4541 27.4541 1 1 0
0.00409461 27.4441 27.4441 1 1 0
0.00413877 27.4341 27.4341 1 1 0
0.00418296 27.4241 27.4241 1 1 0
0.00422718 27.4141 27.4141 1 1 0
0.00427144 27.4041 27.4041 1 1 0
0.00431573 27.3941 27.3941 1 1 0
